DEPTH	SP	GR	CALI	BitSize	LL8	ILM	ILD	RHOB	NPHI	DT	MudWgt	NPHI_pct	 Phixnd_chartbook 	 RhoMatrix 
4357	-29.438	73.192	10.288	10	0.989	0.749	0.728	2.137	0.37289	50	10	37.289	0.364315027	2.731311174
4357.5	-28.3442	70.3783	10.3143	10	0.8792	0.743	0.7268	2.1925	0.346317	50	10	34.6317	0.335560247	2.744242379
4358	-27.875	74.475	10.431	10	0.73	0.733	0.726	2.24	0.38105	50	10	38.105	0.349493953	2.852481787
4358.5	-22.1667	83.8747	10.456	10	0.6163	0.7162	0.724	2.2777	0.398448	50	10	39.8448	0.341969547	2.889734797
4359	-18.625	89.828	10.501	10	0.633	0.707	0.719	2.271	0.40169	50	10	40.169	0.350540704	2.903038324
4359.5	-18.5625	88.1168	10.6403	10	0.634	0.6993	0.7073	2.2665	0.376768	50	10	37.6768	0.338797593	2.864210155
4360	-18.875	85.616	10.682	10	0.629	0.696	0.699	2.269	0.38361	50	10	38.361	0.341086164	2.874131814
4360.5	-19.8755	86.0807	10.5353	10	0.6355	0.6925	0.6913	2.2752	0.396348	50	10	39.6348	0.342644408	2.887769078
4361	-20.813	85.979	10.512	10	0.643	0.69	0.688	2.266	0.42479	50	10	42.479	0.349383655	2.892146799
4361.5	-22.25	82.5565	10.5272	10	0.685	0.6863	0.6848	2.231	0.412237	50	10	41.2237	0.359167351	2.864891352
4362	-24.125	76.944	10.543	10	0.695	0.683	0.684	2.211	0.40817	50	10	40.817	0.367233194	2.855781102
4362.5	-23.1358	75.4712	10.6695	10	0.7153	0.68	0.6838	2.2208	0.382162	50	10	38.2162	0.355205795	2.838229021
4363	-24.75	78.397	10.742	10	0.697	0.68	0.683	2.24	0.38787	50	10	38.787	0.355012521	2.867476171
4363.5	-19.563	83.5797	10.5705	10	0.6418	0.684	0.6832	2.2545	0.37206	50	10	37.206	0.32885246	2.820188082
4364	-18.313	84.993	10.588	10	0.651	0.689	0.684	2.252	0.38036	50	10	38.036	0.340649423	2.847173721
4364.5	-18.6458	79.8783	10.6277	10	0.6637	0.697	0.6847	2.2495	0.395087	50	10	39.5087	0.353960594	2.879303228
4365	-18.125	78.525	10.611	10	0.707	0.702	0.683	2.262	0.40137	50	10	40.137	0.352621994	2.894932775
4365.5	-19.073	75.1743	10.6382	10	0.718	0.6995	0.677	2.2703	0.386983	50	10	38.6983	0.341967573	2.878483783
4366	-19.438	75.376	10.669	10	0.713	0.692	0.672	2.267	0.38145	50	10	38.145	0.340500871	2.869524702
4366.5	-18.4167	75.3837	10.5493	10	0.6625	0.6755	0.6627	2.2513	0.408635	50	10	40.8635	0.35372874	2.881450099
4367	-19.875	76.897	10.521	10	0.62	0.663	0.656	2.253	0.41896	50	10	41.896	0.349942578	2.873689463
4367.5	-18.9692	83.8998	10.4673	10	0.6043	0.6468	0.644	2.2615	0.441293	50	10	44.1293	0.352442861	2.89366411
4368	-17.875	86.524	10.404	10	0.611	0.636	0.634	2.249	0.42686	50	10	42.686	0.357762734	2.889058437
4368.5	-19.0838	91.804	10.4367	10	0.6048	0.6223	0.6208	2.2388	0.42764	50	10	42.764	0.358270995	2.874580846
4369	-17.938	93.679	10.505	10	0.584	0.614	0.61	2.228	0.40669	50	10	40.669	0.357160683	2.854715323
4369.5	-19.0838	90.7423	10.4885	10	0.5745	0.6038	0.6002	2.2345	0.4219	50	10	42.19	0.358563472	2.868686301
4370	-20.438	89.379	10.496	10	0.557	0.598	0.596	2.232	0.4299	50	10	42.99	0.35884043	2.865551124
4370.5	-20.5422	82.3157	10.5455	10	0.5562	0.5913	0.589	2.2358	0.43873	50	10	43.873	0.355612161	2.862603095
4371	-21.063	83.729	10.523	10	0.577	0.588	0.584	2.235	0.43998	50	10	43.998	0.355747533	2.861731711
4371.5	-19.7917	82.9227	10.5568	10	0.591	0.5835	0.5803	2.2282	0.419908	50	10	41.9908	0.359163281	2.860510856
4372	-20	85.551	10.536	10	0.571	0.581	0.577	2.224	0.4302	50	10	43.02	0.363495567	2.865895006
4372.5	-18.9897	83.1288	10.5137	10	0.5397	0.579	0.5773	2.2183	0.432743	50	10	43.2743	0.363866236	2.857963598
4373	-18.313	81.918	10.547	10	0.538	0.579	0.579	2.22	0.44486	50	10	44.486	0.365644837	2.86557245
4373.5	-18.8338	84.141	10.6695	10	0.5512	0.5818	0.5825	2.2198	0.424735	50	10	42.4735	0.364205389	2.861260603
4374	-18.938	87.976	10.707	10	0.547	0.586	0.585	2.219	0.42431	50	10	42.431	0.364222914	2.86005085
4374.5	-19.2088	88.5612	10.5803	10	0.563	0.5933	0.5905	2.2238	0.422667	50	10	42.2667	0.363752826	2.866294682
4375	-19.313	89.067	10.507	10	0.573	0.6	0.593	2.223	0.43315	50	10	43.315	0.363377552	2.86399686
4375.5	-19.7088	87.4318	10.4962	10	0.596	0.608	0.5988	2.2318	0.437983	50	10	43.7983	0.359059212	2.865841747
4376	-19.813	89.551	10.547	10	0.611	0.613	0.603	2.231	0.42405	50	10	42.405	0.358654013	2.863478719
4376.5	-19.5833	89.4202	10.5978	10	0.6047	0.617	0.605	2.2252	0.429013	50	10	42.9013	0.359329226	2.856284265
4377	-19.375	89.671	10.542	10	0.613	0.617	0.605	2.226	0.41983	50	10	41.983	0.359358722	2.857613875
4377.5	-20.1147	90.2155	10.5327	10	0.5892	0.613	0.6025	2.2237	0.440863	50	10	44.0863	0.362890977	2.86374837
4378	-20.688	89.913	10.586	10	0.59	0.608	0.6	2.227	0.44248	50	10	44.248	0.357350993	2.853678893
4378.5	-21.4063	90.7778	10.516	10	0.5792	0.6012	0.5967	2.2205	0.442618	50	10	44.2618	0.365560742	2.866126523
4379	-22.813	93.882	10.491	10	0.605	0.597	0.595	2.218	0.44006	50	10	44.006	0.366074219	2.863613396
4379.5	-21.698	93.765	10.539	10	0.5863	0.5917	0.5937	2.2192	0.431668	50	10	43.1668	0.363827846	2.859272223
4380	-21.438	91.495	10.669	10	0.578	0.59	0.592	2.22	0.43386	50	10	43.386	0.363655961	2.860054201
4380.5	-21.4797	91.5478	10.649	10	0.5685	0.5902	0.5925	2.2217	0.448252	50	10	44.8252	0.365215173	2.867055468
4381	-21.688	93.487	10.724	10	0.576	0.591	0.59	2.22	0.45111	50	10	45.111	0.365639903	2.865558718
4381.5	-22.49	98.5238	10.726	10	0.584	0.593	0.5888	2.2123	0.45975	50	10	45.975	0.366995273	2.857174873
4382	-20.875	98.883	10.551	10	0.579	0.593	0.588	2.214	0.4697	50	10	46.97	0.366813663	2.859355715
4382.5	-21.5938	97.3023	10.5247	10	0.5812	0.5913	0.5855	2.2152	0.452332	50	10	45.2332	0.366708153	2.860957456
4383	-21.438	97.274	10.533	10	0.557	0.588	0.583	2.211	0.44484	50	10	44.484	0.367366651	2.856151492
4383.5	-20.7192	93.1703	10.514	10	0.5413	0.582	0.5795	2.2018	0.417635	50	10	41.7635	0.365046679	2.835245669
4384	-20.875	97.812	10.404	10	0.543	0.577	0.577	2.201	0.42896	50	10	42.896	0.36505188	2.833999938
4384.5	-19.948	96.8978	10.3997	10	0.548	0.5715	0.5735	2.2032	0.439278	50	10	43.9278	0.368083353	2.845799871
4385	-20.938	101.237	10.528	10	0.553	0.569	0.571	2.204	0.43922	50	10	43.922	0.367997316	2.846828025
4385.5	-20.5213	97.4025	10.528	10	0.5495	0.5682	0.5698	2.2165	0.457295	50	10	45.7295	0.366351545	2.862018027
4386	-20.313	98.21	10.503	10	0.552	0.569	0.569	2.224	0.45117	50	10	45.117	0.364598824	2.868961158
4386.5	-20.8338	94.305	10.5363	10	0.5518	0.5702	0.5678	2.2288	0.44564	50	10	44.564	0.357036747	2.855621328
4387	-20.313	93.55	10.533	10	0.561	0.571	0.567	2.233	0.44159	50	10	44.159	0.356101968	2.859595378
4387.5	-20.5317	93.3685	10.5343	10	0.5538	0.571	0.567	2.222	0.448833	50	10	44.8833	0.365134938	2.867304688
4388	-20.375	94.276	10.551	10	0.558	0.571	0.567	2.212	0.44655	50	10	44.655	0.367279051	2.85748883
4388.5	-19.9692	91.6105	10.5418	10	0.5492	0.5688	0.5672	2.205	0.438173	50	10	43.8173	0.36786181	2.848035506
4389	-20.125	91.308	10.541	10	0.545	0.568	0.568	2.2	0.43939	50	10	43.939	0.368408999	2.841633427
4389.5	-19.4588	91.53	10.5483	10	0.5368	0.5693	0.5703	2.197	0.458058	50	10	45.8058	0.368729084	2.837764203
4390	-19.563	95.97	10.535	10	0.546	0.571	0.572	2.202	0.4434	50	10	44.34	0.36833965	2.844608475
4390.5	-19.6458	94.9255	10.531	10	0.5785	0.5747	0.5758	2.2005	0.440873	50	10	44.0873	0.36839292	2.842380722
4391	-19.125	95.153	10.556	10	0.576	0.578	0.58	2.198	0.44539	50	10	44.539	0.368693689	2.839250791
4391.5	-19.1567	90.3905	10.6055	10	0.5592	0.5852	0.5897	2.1978	0.479805	50	10	47.9805	0.368409392	2.838151242
4392	-19	89.583	10.543	10	0.545	0.591	0.598	2.202	0.49418	50	10	49.418	0.368091022	2.84392205
4392.5	-18.7713	93.4875	10.5128	10	0.5692	0.603	0.6062	2.208	0.482348	50	10	48.2348	0.367624494	2.852123523
4393	-19.188	96.515	10.507	10	0.595	0.613	0.612	2.213	0.47654	50	10	47.654	0.367095827	2.858560058
4393.5	-18.8958	97.9675	10.551	10	0.6173	0.6257	0.6213	2.2197	0.466148	50	10	46.6148	0.365984389	2.866044844
4394	-19.625	94.94	10.501	10	0.634	0.634	0.628	2.223	0.46419	50	10	46.419	0.365390182	2.869591279
4394.5	-19.948	92.9037	10.5148	10	0.6237	0.643	0.636	2.2167	0.459998	50	10	45.9998	0.366298214	2.862185344
4395	-19.063	93.307	10.524	10	0.617	0.648	0.641	2.215	0.45229	50	10	45.229	0.366749565	2.860756785
4395.5	-19.74	94.6085	10.5467	10	0.6155	0.6525	0.6453	2.2253	0.438245	50	10	43.8245	0.360004013	2.858292275
4396	-18.75	95.061	10.575	10	0.643	0.655	0.647	2.232	0.41627	50	10	41.627	0.358991484	2.865967179
4396.5	-19.5938	93.829	10.634	10	0.6368	0.6548	0.647	2.228	0.405748	50	10	40.5748	0.357193031	2.854803627
4397	-20.063	92.214	10.574	10	0.636	0.654	0.647	2.228	0.40664	50	10	40.664	0.357162529	2.854720362
4397.5	-20.1667	92.82	10.6042	10	0.6223	0.6505	0.6465	2.2297	0.40496	50	10	40.496	0.356815949	2.856417931
4398	-20.375	92.82	10.63	10	0.629	0.648	0.644	2.233	0.41186	50	10	41.186	0.358896845	2.8672663
4398.5	-20.4063	92.7978	10.693	10	0.6395	0.6442	0.639	2.2437	0.423347	50	10	42.3347	0.357973832	2.881391565
4399	-19.938	89.662	10.698	10	0.647	0.64	0.634	2.252	0.42813	50	10	42.813	0.350005738	2.872323338
4399.5	-20.865	92.5183	10.7022	10	0.6508	0.6325	0.6247	2.2513	0.414502	50	10	41.4502	0.353650096	2.881233344
4400	-21.125	91.545	10.623	10	0.63	0.625	0.618	2.243	0.41396	50	10	41.396	0.357948746	2.880231706
4400.5	-20.8338	96.1483	10.6497	10	0.5817	0.6122	0.61	2.2382	0.431748	50	10	43.1748	0.358422245	2.874064004
4401	-20.938	92.75	10.648	10	0.55	0.603	0.605	2.234	0.42989	50	10	42.989	0.35868613	2.868244931
4401.5	-20.2292	93.2603	10.6243	10	0.5468	0.5928	0.5965	2.225	0.430877	50	10	43.0877	0.359506447	2.856457961
4402	-20.75	91.792	10.576	10	0.551	0.587	0.589	2.22	0.43956	50	10	43.956	0.363538613	2.859729691
4402.5	-20.1563	94.4375	10.508	10	0.5507	0.5812	0.5798	2.2127	0.49156	50	10	49.156	0.367476223	2.859143356
4403	-20.313	95.245	10.533	10	0.549	0.577	0.574	2.211	0.49981	50	10	49.981	0.367692748	2.857057186
4403.5	-20.375	96.9095	10.5795	10	0.5538	0.5702	0.5682	2.2052	0.479793	50	10	47.9793	0.367815026	2.848222508
4404	-19.125	97.362	10.592	10	0.548	0.566	0.564	2.196	0.45796	50	10	45.796	0.36881973	2.836429435
4404.5	-19.9275	99.7898	10.5787	10	0.5417	0.558	0.5573	2.1875	0.460155	50	10	46.0155	0.369757436	2.825526111
4405	-19.25	98.734	10.577	10	0.53	0.553	0.554	2.185	0.49058	50	10	49.058	0.369072963	2.819691717
4405.5	-19.3855	99.9687	10.5873	10	0.5198	0.5473	0.5493	2.1847	0.489633	50	10	48.9633	0.369116446	2.819334723
4406	-19.438	101.907	10.599	10	0.514	0.544	0.546	2.188	0.50915	50	10	50.915	0.368600374	2.823155915
4406.5	-18.2917	104.6483	10.5197	10	0.5203	0.5408	0.5428	2.1917	0.495678	50	10	49.5678	0.368615172	2.829056436
4407	-19.125	105.96	10.503	10	0.517	0.54	0.542	2.195	0.50297	50	10	50.297	0.36839372	2.833674971
4407.5	-17.8025	103.4087	10.5123	10	0.512	0.539	0.541	2.2048	0.466008	50	10	46.6008	0.367820074	2.847603734
4408	-18.375	103.972	10.514	10	0.527	0.539	0.541	2.214	0.4546	50	10	45.46	0.366880616	2.859541766
4408.5	-18.9275	101.4895	10.504	10	0.5317	0.5402	0.5412	2.204	0.474813	50	10	47.4813	0.367891196	2.846534764
4409	-18.25	101.187	10.569	10	0.54	0.541	0.542	2.194	0.49928	50	10	49.928	0.368465505	2.83228859
4409.5	-19.1147	102.0752	10.5658	10	0.5112	0.5432	0.5453	2.1798	0.523875	50	10	52.3875	0.368661961	2.810335721
4410	-18.438	103.236	10.57	10	0.517	0.544	0.547	2.174	0.5118	50	10	51.18	0.380218005	2.832867378
4410.5	-18.9167	101.1292	10.5885	10	0.5395	0.5463	0.5472	2.174	0.481865	50	10	48.1865	0.379386671	2.830546139
4411	-19.125	100.885	10.591	10	0.537	0.548	0.548	2.179	0.47439	50	10	47.439	0.370189296	2.813213183
4411.5	-18.8442	99.6333	10.4998	10	0.5338	0.5505	0.5513	2.175	0.497657	50	10	49.7657	0.37989503	2.833577461
4412	-19	100.945	10.554	10	0.533	0.553	0.553	2.17	0.50684	50	10	50.684	0.380252409	2.826509332
4412.5	-19.198	97.696	10.466	10	0.5438	0.5565	0.5553	2.1742	0.477348	50	10	47.7348	0.379153919	2.830219508
4413	-19.563	97.546	10.491	10	0.538	0.559	0.557	2.18	0.44694	50	10	44.694	0.371006324	2.817028392
4413.5	-20.073	98.2323	10.5588	10	0.5502	0.562	0.5567	2.176	0.45488	50	10	45.488	0.371835026	2.812925814
4414	-20.438	96.819	10.633	10	0.556	0.562	0.555	2.171	0.45658	50	10	45.658	0.378593747	2.823510175
4414.5	-20.2397	99.3	10.5277	10	0.5635	0.5578	0.5488	2.1648	0.46041	50	10	46.041	0.379595765	2.816300342
4415	-20.813	99.3	10.501	10	0.561	0.552	0.543	2.169	0.44791	50	10	44.791	0.378982166	2.821367634
4415.5	-20.9692	103.8907	10.5033	10	0.5372	0.54	0.5347	2.1682	0.488427	50	10	48.8427	0.379945098	2.822750674
4416	-21.75	105.909	10.54	10	0.503	0.53	0.528	2.169	0.52321	50	10	52.321	0.380467406	2.825494365
4416.5	-22.0833	110.8962	10.2893	10	0.4732	0.5173	0.5198	2.1568	0.529578	50	10	52.9578	0.380738096	2.806547735
4417	-21.875	116.457	10.131	10	0.474	0.509	0.514	2.151	0.51442	50	10	51.442	0.380845327	2.79747568
4417.5	-23.0733	119.727	10.11	10	0.4733	0.5012	0.5048	2.145	0.483792	50	10	48.3792	0.381224743	2.788819952
4418	-22.5	120.332	10.11	10	0.465	0.497	0.499	2.145	0.4776	50	10	47.76	0.38130749	2.789045825
4418.5	-23.3547	117.926	10.0997	10	0.456	0.4937	0.4947	2.1462	0.48503	50	10	48.503	0.381140295	2.790528549
4419	-23.563	116.211	10.103	10	0.456	0.492	0.493	2.152	0.49458	50	10	49.458	0.380805496	2.798981487
4419.5	-23.323	117.8302	10.0862	10	0.4538	0.491	0.4922	2.1547	0.513957	50	10	51.3957	0.380747424	2.803182258
4420	-24.313	117.056	10.092	10	0.453	0.491	0.493	2.153	0.51474	50	10	51.474	0.38079337	2.800563187
4420.5	-24.9588	119.9088	10.0915	10	0.4552	0.4927	0.4953	2.154	0.489497	50	10	48.9497	0.380698952	2.801918645
4421	-26.313	119.843	10.069	10	0.461	0.496	0.497	2.154	0.48448	50	10	48.448	0.380681106	2.801869602
4421.5	-26.8547	123.5487	9.971	10	0.4767	0.501	0.5018	2.1615	0.485872	50	10	48.5872	0.380255173	2.812801711
4422	-27.063	122.877	9.921	10	0.485	0.506	0.506	2.169	0.47958	50	10	47.958	0.379623352	2.823146742
4422.5	-27.3963	121.0418	9.8565	10	0.4902	0.513	0.5132	2.1797	0.451358	50	10	45.1358	0.371078251	2.816747754
4423	-27.188	118.751	9.859	10	0.496	0.518	0.519	2.183	0.44325	50	10	44.325	0.370425808	2.820210285
4423.5	-27.5417	117.83	9.876	10	0.5055	0.5263	0.5273	2.1795	0.47508	50	10	47.508	0.370103352	2.81377321
4424	-27.75	118.675	9.886	10	0.513	0.533	0.534	2.177	0.50308	50	10	50.308	0.369106875	2.80710372
4424.5	-27.6355	120.0203	9.8957	10	0.5207	0.5435	0.5433	2.183	0.487243	50	10	48.7243	0.369292415	2.817119035
4425	-27.688	121.297	9.909	10	0.539	0.551	0.55	2.203	0.44511	50	10	44.511	0.368339723	2.846191805
4425.5	-26.448	119.7975	9.8962	10	0.5583	0.5603	0.5573	2.2222	0.440293	50	10	44.0293	0.363170593	2.862167368
4426	-25.563	120.775	9.887	10	0.555	0.567	0.564	2.223	0.43301	50	10	43.301	0.363386514	2.864021695
4426.5	-25.0525	122.5648	9.8625	10	0.5387	0.5742	0.5733	2.206	0.47043	50	10	47.043	0.367682187	2.849120421
4427	-23.125	121.009	9.865	10	0.527	0.58	0.58	2.201	0.45658	50	10	45.658	0.368424324	2.843259029
4427.5	-23.4688	113.4183	9.8685	10	0.5518	0.588	0.5855	2.2087	0.479803	50	10	47.9803	0.36753199	2.852974036
4428	-23.313	109.785	9.861	10	0.566	0.593	0.588	2.212	0.50172	50	10	50.172	0.367673898	2.858586267
4428.5	-24.1563	115.015	9.9493	10	0.5733	0.5975	0.5917	2.2158	0.511078	50	10	51.1078	0.367654029	2.864540379
4429	-24.938	119.725	10.101	10	0.575	0.6	0.595	2.21	0.50587	50	10	50.587	0.367800271	2.855774243
4429.5	-24.6875	118.8373	10.1512	10	0.567	0.6012	0.5982	2.2032	0.462217	50	10	46.2217	0.368048306	2.84570305
4430	-25	116.819	10.122	10	0.562	0.602	0.599	2.199	0.44955	50	10	44.955	0.368762363	2.841024196
4430.5	-25.0313	108.2452	9.9632	10	0.5643	0.602	0.5997	2.197	0.4332	50	10	43.32	0.372083935	2.847048787
4431	-24.563	107.236	9.969	10	0.586	0.602	0.598	2.197	0.4386	50	10	43.86	0.368694587	2.837669245
4431.5	-25.1463	104.633	10.0078	10	0.5952	0.6007	0.5957	2.1892	0.451465	50	10	45.1465	0.369432555	2.82733307
4432	-24.313	107.363	10.117	10	0.591	0.599	0.594	2.185	0.45069	50	10	45.069	0.370057912	2.82238055
4432.5	-24.49	108.8163	10.0227	10	0.5812	0.595	0.5892	2.1835	0.484963	50	10	48.4963	0.369340102	2.818041694
4433	-24.125	111.238	10.046	10	0.577	0.59	0.585	2.186	0.47543	50	10	47.543	0.369502956	2.822450581
4433.5	-24.448	114.5722	10.089	10	0.5722	0.5803	0.5782	2.17	0.498167	50	10	49.8167	0.380095713	2.826072916
4434	-24.188	120.093	10.089	10	0.543	0.572	0.574	2.155	0.4866	50	10	48.66	0.380632347	2.803350174
4434.5	-23.3858	125.174	10.1028	10	0.5187	0.5593	0.5672	2.1272	0.505852	50	10	50.5852	0.381596067	2.761050239
4435	-23.75	131.834	10.032	10	0.502	0.551	0.563	2.118	0.48256	50	10	48.256	0.391773485	2.77371855
4435.5	-23.3547	129.0442	9.778	10	0.5247	0.5407	0.5562	2.1122	0.458757	50	10	45.8757	0.391537432	2.763537008
4436	-23.563	127.03	9.778	10	0.528	0.534	0.552	2.118	0.43049	50	10	43.049	0.388698649	2.76529977
4436.5	-23.2188	124.0687	9.796	10	0.4885	0.526	0.55	2.1248	0.447837	50	10	44.7837	0.389551383	2.778765374
4437	-23.688	123.967	9.796	10	0.476	0.521	0.55	2.134	0.46177	50	10	46.177	0.38263847	2.774869504
4437.5	-23.0005	126.3345	9.791	10	0.4635	0.518	0.555	2.132	0.483977	50	10	48.3977	0.381982968	2.769856891
4438	-23.313	126.062	9.766	10	0.476	0.518	0.555	2.137	0.49076	50	10	49.076	0.381538178	2.776740525
4438.5	-23.1772	127.3062	9.6363	10	0.4862	0.5202	0.5518	2.1372	0.502832	50	10	50.2832	0.381328536	2.77649562
4439	-23.438	126.262	9.623	10	0.507	0.521	0.551	2.143	0.52094	50	10	52.094	0.381023485	2.785039698
4439.5	-23.9897	122.6495	9.6262	10	0.4947	0.5195	0.55	2.126	0.539272	50	10	53.9272	0.381214365	2.758086326
4440	-23.313	117.907	9.632	10	0.503	0.517	0.55	2.111	0.54403	50	10	54.403	0.392812277	2.765053429
4440.5	-24.188	116.2872	9.6177	10	0.4997	0.5113	0.5508	2.0872	0.521103	50	10	52.1103	0.393242012	2.727007835
4441	-23.563	117.668	9.616	10	0.493	0.508	0.55	2.083	0.48412	50	10	48.412	0.393933442	2.721934072
4441.5	-23.9692	118.0712	9.62	10	0.4563	0.5058	0.5423	2.0913	0.483968	50	10	48.3968	0.393429014	2.73426874
4442	-24.125	117.062	9.63	10	0.448	0.505	0.534	2.098	0.49646	50	10	49.646	0.393013876	2.744189152
4442.5	-23.0833	115.1562	9.6893	10	0.524	0.5007	0.5178	2.101	0.539258	50	10	53.9258	0.392947721	2.748951886
4443	-24.125	116.937	9.676	10	0.554	0.494	0.507	2.096	0.54515	50	10	54.515	0.393019107	2.740908325
4443.5	-23.1672	121.1698	9.678	10	0.5087	0.4783	0.4935	2.095	0.519237	50	10	51.9237	0.393071475	2.739402266
4444	-23.688	124.774	9.643	10	0.432	0.465	0.486	2.1	0.49497	50	10	49.497	0.392925703	2.747244833
4444.5	-24.7083	120.524	9.6353	10	0.4043	0.4483	0.4755	2.1363	0.472155	50	10	47.2155	0.38210067	2.77713404
4445	-23.875	117.829	9.697	10	0.421	0.44	0.468	2.158	0.45513	50	10	45.513	0.380658165	2.808265031
4445.5	-24.7813	116.2303	9.5832	10	0.398	0.4335	0.4587	2.1497	0.471713	50	10	47.1713	0.381014624	2.795839742
4446	-24.938	120.367	9.549	10	0.408	0.431	0.452	2.128	0.46283	50	10	46.283	0.383324599	2.767003417
4446.5	-25.9067	121.3815	9.584	10	0.4158	0.4322	0.4485	2.1082	0.480305	50	10	48.0305	0.392329193	2.759121992
4447	-26.375	118.379	9.579	10	0.44	0.433	0.446	2.119	0.48003	50	10	48.003	0.391612834	2.774920276
4447.5	-25.9897	113.0295	9.7165	10	0.4435	0.4352	0.443	2.1325	0.516177	50	10	51.6177	0.381300758	2.768823767
4448	-26.563	110.502	9.759	10	0.446	0.436	0.443	2.14	0.52106	50	10	52.106	0.381089044	2.780370966
4448.5	-26.7817	109.6815	9.8165	10	0.4423	0.436	0.4407	2.1382	0.491395	50	10	49.1395	0.381468847	2.778492661
4449	-26.625	112.194	9.794	10	0.434	0.436	0.439	2.139	0.47682	50	10	47.682	0.381753479	2.780559395
4449.5	-27	111.4218	9.7682	10	0.4205	0.4347	0.4378	2.1405	0.488333	50	10	48.8333	0.381409779	2.782050517
4450	-27	113.186	9.759	10	0.413	0.433	0.437	2.138	0.52005	50	10	52.005	0.381139612	2.777276523
4450.5	-26.4275	110.1152	9.9462	10	0.4162	0.432	0.4372	2.1377	0.491975	50	10	49.1975	0.381481315	2.777718111
4451	-26.375	111.296	9.992	10	0.417	0.432	0.438	2.131	0.5089	50	10	50.89	0.381433744	2.766757588
4451.5	-26.1463	110.572	9.87	10	0.4048	0.4337	0.4403	2.127	0.503813	50	10	50.3813	0.381643946	2.760855414
4452	-26.563	111.482	9.895	10	0.409	0.437	0.442	2.127	0.53548	50	10	53.548	0.381227815	2.75973847
4452.5	-25.7713	112.1873	9.999	10	0.4422	0.4432	0.4453	2.1248	0.505933	50	10	50.5933	0.392161052	2.78597291
4453	-25.563	111.219	10.009	10	0.458	0.449	0.447	2.129	0.5037	50	10	50.37	0.381583711	2.763927712
4453.5	-25.5005	111.6278	9.9338	10	0.4627	0.4557	0.4493	2.1297	0.492822	50	10	49.2822	0.381817586	2.765689572
4454	-24.563	110.172	9.793	10	0.471	0.459	0.451	2.128	0.47283	50	10	47.283	0.382754896	2.76546481
4454.5	-24.8855	109.5018	9.8962	10	0.4692	0.4597	0.4518	2.1362	0.462208	50	10	46.2208	0.382386895	2.777749374
4455	-24.313	107.961	10.152	10	0.465	0.458	0.451	2.137	0.46305	50	10	46.305	0.382288246	2.778776537
4455.5	-25.0422	110.5698	10.0568	10	0.4267	0.4532	0.4487	2.1467	0.53276	50	10	53.276	0.380919006	2.790731923
4456	-24.938	111.879	10.011	10	0.415	0.449	0.447	2.15	0.54226	50	10	54.226	0.380859288	2.795898816
4456.5	-24.698	111.724	9.8667	10	0.421	0.4433	0.4433	2.1522	0.554012	50	10	55.4012	0.380831465	2.79937576
4457	-25.688	111.019	9.755	10	0.431	0.44	0.44	2.153	0.51817	50	10	51.817	0.380797347	2.80057411
4457.5	-26.2088	110.9813	9.8795	10	0.4278	0.4378	0.4378	2.1528	0.498222	50	10	49.8222	0.380775988	2.800192466
4458	-26.313	111.023	9.907	10	0.412	0.437	0.437	2.147	0.47973	50	10	47.973	0.381142365	2.791826909
4458.5	-26.2297	109.7022	9.9065	10	0.413	0.4372	0.438	2.1403	0.493645	50	10	49.3645	0.381335468	2.7815252
4459	-25.813	110.143	9.914	10	0.418	0.438	0.438	2.142	0.49677	50	10	49.677	0.381222997	2.783966914
4459.5	-26.0422	114.8313	9.9085	10	0.4338	0.4405	0.4383	2.1497	0.489043	50	10	48.9043	0.380922287	2.795586801
4460	-25.938	117.723	9.951	10	0.428	0.443	0.44	2.158	0.49036	50	10	49.036	0.380500596	2.807830537
4460.5	-25.1255	119.2945	9.9175	10	0.4105	0.4453	0.4423	2.1655	0.519722	50	10	51.9722	0.380513872	2.819973946
4461	-25.438	121.107	9.925	10	0.413	0.447	0.444	2.168	0.51458	50	10	51.458	0.380407494	2.823713553
4461.5	-25.0005	126.8213	9.9535	10	0.4507	0.4483	0.4473	2.1575	0.477098	50	10	47.7098	0.380400429	2.806747469
4462	-24.688	126.418	9.926	10	0.474	0.45	0.449	2.155	0.45784	50	10	45.784	0.380816517	2.803856818
4462.5	-25.5213	126.7428	9.884	10	0.469	0.4522	0.45	2.1507	0.474513	50	10	47.4513	0.380914224	2.797180005
4463	-24.688	128.757	9.979	10	0.469	0.453	0.45	2.149	0.51223	50	10	51.223	0.380900751	2.794397145
4463.5	-24.7083	130.0393	10.106	10	0.4632	0.455	0.4497	2.1482	0.505347	50	10	50.5347	0.380938822	2.793209068
